4.8402103887	45.74557684588	192
4.84863421171	45.74286929685	169
4.85412497828	45.74112927283	181
4.87284007855	45.7388908271	20
4.87409795969	45.74071452375	19
4.87276110778	45.73899883084	22
4.88354092128	45.74190725444	41
4.88974397122	45.73976669867	51
4.89032542801	45.73969674972	37
4.91633830608	45.73109195589	11
4.91548667932	45.72671316713	15
4.91497190569	45.72355075278	14
4.84754169633	45.76069612345	20
4.84165946699	45.75996953528	93
4.8427431006	45.75888626258	46
4.8618440633	45.7657172119	70
4.86177286748	45.76455143565	39
4.84841533753	45.76037236265	88
4.84399584701	45.76022159487	77
4.83628195201	45.75118360144	124
4.83405783058	45.74852713652	120
4.83436371911	45.74747774724	207
4.84291037654	45.74470603079	178
4.8569588559	45.74020045161	144
4.86042192957	45.7391522217	96
4.86745461442	45.73691484325	107
4.90427841598	45.73511204221	35
4.90664885593	45.73409045474	31
4.84101499347	45.76066762837	192
4.82375784114	45.73518067339	72
4.8236270987	45.73577446759	84
4.82892652535	45.74249192728	61
4.82862878991	45.74261713069	57
4.84521029436	45.76310670094	74
4.84247493347	45.76351119131	220
4.83981513493	45.76340758894	190
4.84778860242	45.76355540323	184
4.87265096016	45.73526612323	77
4.87818255296	45.73367659537	57
4.87819501376	45.73349996871	81
4.88046535192	45.73298033404	60
4.84705884596	45.75463494869	92
4.84273282898	45.76140994624	54
4.84427175713	45.75483233682	130
4.85960738468	45.77818377348	90
4.85929829676	45.77819277972	91
4.85955649831	45.78057639299	98
4.86100976225	45.77961354439	24
4.85939691838	45.77292086289	24
4.85831199472	45.7727214508	89
4.85870479532	45.77379956864	84
4.86241024231	45.7359126812	50
4.86710598802	45.72901198806	13
4.86669438183	45.73018039394	57
4.86825007912	45.72891502415	43
4.87015030171	45.72573094643	65
4.86818596817	45.72966618914	23
4.84746309955	45.78218495368	86
4.84687652682	45.78205678513	109
4.84610974284	45.75911630462	74
4.83981870754	45.77261754972	25
4.84158276991	45.74938656971	132
4.88670717177	45.73061526823	97
4.79321563757	45.77388910599	64
4.83843105055	45.77191629225	39
4.90200150398	45.76638776399	137
4.90389424822	45.76504613896	137
4.85438766177	45.71841228686	72
4.84432617964	45.76759793245	68
4.85910975391	45.77009755865	89
4.85337225875	45.76959724461	142
4.84815209265	45.76906444424	88
4.87400308991	45.73421668014	12
4.87352541443	45.75551565695	55
4.8742738282	45.75532445852	38
4.8692080012	45.75498407999	64
4.86621479881	45.73948276631	78
4.86537169175	45.75501384687	103
4.88277094351	45.74723054616	41
4.8907973302	45.744723718	30
4.8707107232	45.74484594375	30
4.85930379786	45.75466465471	112
4.85326136007	45.75548193781	95
4.84800066859	45.76177794709	60
4.85808686523	45.7502266879	90
4.85971583682	45.75160289501	113
4.87584907199	45.74409661994	62
4.86894144192	45.74650391218	71
4.86095101705	45.75887534659	44
4.85984852429	45.7590579132	57
4.86931174144	45.74421236397	89
4.83959778756	45.76844284132	26
4.83897402826	45.76875683645	83
4.84160917747	45.76530425137	95
4.85749233672	45.7476351085	117
4.8494662831	45.74586706031	169
4.85084823323	45.76618467144	59
4.83880541715	45.75649808462	186
4.8383274397	45.75696970269	122
4.85801250244	45.75702635284	67
4.85862550044	45.75818614531	140
4.82910706122	45.76735622386	239
4.83122562955	45.76546428445	201
4.8319168486	45.76420112335	228
4.83267046813	45.76327481721	131
4.8301198518	45.75963037616	166
4.8304653963	45.75893280171	139
4.83058778803	45.75799268648	18
4.83843643689	45.76241223323	351
4.83808898335	45.76432983691	193
4.83070604697	45.74916162637	42
4.82915282259	45.7488217892	125
4.83017987189	45.74827717128	249
4.83052095217	45.74855524631	206
4.83091342207	45.74886208426	75
4.83254579781	45.75143380038	423
4.83309870732	45.75186700004	399
4.87211726919	45.7356690275	48
4.87580493582	45.73448942383	56
4.87999472794	45.73283425131	82
4.80667047796	45.77504385883	51
4.8029206851	45.77548823938	36
4.80240954453	45.77582223946	38
4.80117645624	45.77573277973	31
4.80094281952	45.77601118313	31
4.79908052226	45.77598913072	31
4.82259416825	45.75137929943	216
4.82589416661	45.75519599044	158
4.82847330017	45.75752917849	126
4.83532592383	45.75776873251	159
4.83493445665	45.76786814246	23
4.82644922109	45.76189497472	21
4.82899991764	45.76404832345	132
4.83522885037	45.76341693891	149
4.83195933023	45.76858088992	44
4.83130643103	45.76926054841	38
4.83756365978	45.7586408327	215
4.83492582744	45.75252656127	105
4.8345318998	45.75303238559	56
4.82536943511	45.76180135525	17
4.82561267059	45.76157630945	26
4.83775712251	45.7698316936	79
4.83811079798	45.76983206481	99
4.8306392301	45.76312505359	5
4.8294040802	45.76379804061	59
4.82012760011	45.75175667553	60
4.82286493012	45.75287271863	73
4.82238664844	45.75125292839	44
4.84280476253	45.7788044204	105
4.84288807746	45.77833643756	63
4.84982205561	45.75297984372	103
4.85218969848	45.75243902968	13
4.85158597324	45.75228343336	76
4.85267666873	45.75294064521	40
4.80803119932	45.77803955709	16
4.80760093274	45.77777884226	41
4.80559515876	45.77374134269	32
4.80523027772	45.77270369617	34
4.8056281556	45.77178437112	26
4.80530177132	45.77065203681	35
4.80578184734	45.76975874712	41
4.83920349204	45.76022952745	57
4.83915544107	45.75991813203	59
4.80277960439	45.77796216711	41
4.80290649086	45.77918138947	41
4.80135113531	45.77956512335	37
4.8013563715	45.78010949831	41
4.80054393628	45.78112143209	53
4.80538552484	45.76627983927	35
4.80555187778	45.76775393497	36
4.80540219989	45.76862139744	31
4.79137046243	45.77292813814	79
4.86291119464	45.74849502322	78
4.85147484624	45.7527850464	48
4.85406555983	45.74881339124	111
4.84447662504	45.76349640252	184
