4.8402103887	45.74557684588	1204
4.84863421171	45.74286929685	1062
4.85412497828	45.74112927283	1113
4.87284007855	45.7388908271	206
4.87409795969	45.74071452375	257
4.87276110778	45.73899883084	232
4.88354092128	45.74190725444	422
4.88974397122	45.73976669867	558
4.89032542801	45.73969674972	409
4.91633830608	45.73109195589	265
4.91548667932	45.72671316713	302
4.91497190569	45.72355075278	355
4.84754169633	45.76069612345	361
4.84165946699	45.75996953528	829
4.8427431006	45.75888626258	390
4.8618440633	45.7657172119	567
4.86177286748	45.76455143565	475
4.84841533753	45.76037236265	870
4.84399584701	45.76022159487	775
4.83628195201	45.75118360144	695
4.83405783058	45.74852713652	743
4.83436371911	45.74747774724	1258
4.84291037654	45.74470603079	1077
4.8569588559	45.74020045161	1007
4.86042192957	45.7391522217	672
4.86745461442	45.73691484325	931
4.90427841598	45.73511204221	612
4.90664885593	45.73409045474	399
4.84101499347	45.76066762837	1249
4.82375784114	45.73518067339	270
4.8236270987	45.73577446759	289
4.82892652535	45.74249192728	236
4.82862878991	45.74261713069	296
4.84521029436	45.76310670094	636
4.84247493347	45.76351119131	1179
4.83981513493	45.76340758894	1131
4.84778860242	45.76355540323	852
4.87265096016	45.73526612323	697
4.87818255296	45.73367659537	758
4.87819501376	45.73349996871	779
4.88046535192	45.73298033404	821
4.84705884596	45.75463494869	727
4.84273282898	45.76140994624	829
4.84427175713	45.75483233682	766
4.85960738468	45.77818377348	939
4.85929829676	45.77819277972	1292
4.85955649831	45.78057639299	1451
4.86100976225	45.77961354439	429
4.85939691838	45.77292086289	327
4.85831199472	45.7727214508	932
4.85870479532	45.77379956864	1221
4.86241024231	45.7359126812	454
4.86710598802	45.72901198806	189
4.86669438183	45.73018039394	623
4.86825007912	45.72891502415	609
4.87015030171	45.72573094643	711
4.86818596817	45.72966618914	313
4.84746309955	45.78218495368	697
4.84687652682	45.78205678513	961
4.84610974284	45.75911630462	473
4.83981870754	45.77261754972	223
4.84158276991	45.74938656971	920
4.88670717177	45.73061526823	905
4.79321563757	45.77388910599	438
4.83843105055	45.77191629225	293
4.90200150398	45.76638776399	1205
4.90389424822	45.76504613896	1287
4.85438766177	45.71841228686	591
4.84432617964	45.76759793245	759
4.85910975391	45.77009755865	664
4.85337225875	45.76959724461	1163
4.84815209265	45.76906444424	744
4.87400308991	45.73421668014	226
4.87352541443	45.75551565695	384
4.8742738282	45.75532445852	243
4.8692080012	45.75498407999	479
4.86621479881	45.73948276631	997
4.86537169175	45.75501384687	706
4.88277094351	45.74723054616	575
4.8907973302	45.744723718	424
4.8707107232	45.74484594375	358
4.85930379786	45.75466465471	1154
4.85326136007	45.75548193781	857
4.84800066859	45.76177794709	761
4.85808686523	45.7502266879	844
4.85971583682	45.75160289501	1032
4.87584907199	45.74409661994	757
4.86894144192	45.74650391218	786
4.86095101705	45.75887534659	217
4.85984852429	45.7590579132	583
4.86931174144	45.74421236397	891
4.83959778756	45.76844284132	190
4.83897402826	45.76875683645	665
4.84160917747	45.76530425137	668
4.85749233672	45.7476351085	776
4.8494662831	45.74586706031	1413
4.85084823323	45.76618467144	664
4.83880541715	45.75649808462	803
4.8383274397	45.75696970269	399
4.85801250244	45.75702635284	475
4.85862550044	45.75818614531	1400
4.82910706122	45.76735622386	1250
4.83122562955	45.76546428445	965
4.8319168486	45.76420112335	1118
4.83267046813	45.76327481721	613
4.8301198518	45.75963037616	710
4.8304653963	45.75893280171	663
4.83058778803	45.75799268648	148
4.83843643689	45.76241223323	2171
4.83808898335	45.76432983691	1223
4.83070604697	45.74916162637	206
4.82915282259	45.7488217892	766
4.83017987189	45.74827717128	1439
4.83052095217	45.74855524631	1276
4.83091342207	45.74886208426	866
4.83254579781	45.75143380038	2468
4.83309870732	45.75186700004	2676
4.87211726919	45.7356690275	556
4.87580493582	45.73448942383	710
4.87999472794	45.73283425131	806
4.80667047796	45.77504385883	530
4.8029206851	45.77548823938	373
4.80240954453	45.77582223946	327
4.80117645624	45.77573277973	332
4.80094281952	45.77601118313	267
4.79908052226	45.77598913072	356
4.82259416825	45.75137929943	1213
4.82589416661	45.75519599044	779
4.82847330017	45.75752917849	482
4.83532592383	45.75776873251	728
4.83493445665	45.76786814246	88
4.82644922109	45.76189497472	122
4.82899991764	45.76404832345	795
4.83522885037	45.76341693891	692
4.83195933023	45.76858088992	195
4.83130643103	45.76926054841	236
4.83756365978	45.7586408327	1545
4.83492582744	45.75252656127	631
4.8345318998	45.75303238559	324
4.82536943511	45.76180135525	76
4.82561267059	45.76157630945	234
4.83775712251	45.7698316936	372
4.83811079798	45.76983206481	825
4.8306392301	45.76312505359	20
4.8294040802	45.76379804061	288
4.82012760011	45.75175667553	776
4.82286493012	45.75287271863	650
4.82238664844	45.75125292839	563
4.84280476253	45.7788044204	868
4.84288807746	45.77833643756	573
4.84982205561	45.75297984372	797
4.85218969848	45.75243902968	186
4.85158597324	45.75228343336	673
4.85267666873	45.75294064521	386
4.80803119932	45.77803955709	106
4.80760093274	45.77777884226	368
4.80559515876	45.77374134269	291
4.80523027772	45.77270369617	266
4.8056281556	45.77178437112	225
4.80530177132	45.77065203681	286
4.80578184734	45.76975874712	446
4.83920349204	45.76022952745	415
4.83915544107	45.75991813203	600
4.80277960439	45.77796216711	438
4.80290649086	45.77918138947	380
4.80135113531	45.77956512335	475
4.8013563715	45.78010949831	435
4.80054393628	45.78112143209	621
4.80538552484	45.76627983927	349
4.80555187778	45.76775393497	336
4.80540219989	45.76862139744	265
4.79137046243	45.77292813814	883
4.86291119464	45.74849502322	859
4.85147484624	45.7527850464	366
4.85406555983	45.74881339124	625
4.84447662504	45.76349640252	1003
4.85075149478	45.7729662654	21
4.85055380494	45.77331615988	256
